branch,state,category_code,category,name,igod_org_id,website,listing_url
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Kasauli, Himachal Pradesh",,https://afskasauli.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Ojhar, Maharashtra",,https://afsojhar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Thane Shift-2, Maharashtra",,https://afsthaneshift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Thane Shift-1, Maharashtra",,https://afsthane.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Jaisalmer, Rajasthan",,https://afsjaisalmer.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Sulur, Tamil Nadu",,https://sulur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station, Bareilly, Uttar Pradesh",,https://afsbareilly.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station Chabua, Assam",,https://chabua.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Air Force Station Sarsawa, Uttar Pradesh",,https://sarsawa.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Airforce Station Uttarlai, Barmer, Rajasthan",,https://uttarlai.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Aizawl, Mizoram",,https://aizawal.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ajni Shift-1, Maharashtra",,https://ajni.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ajni Shift-2, Maharashtra",,https://ajnishift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Aliganj Shift-1, Lucknow, Uttar Pradesh",,https://aliganj.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Aliganj Shift-2, Lucknow, Uttar Pradesh",,https://aliganjshift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Aligarh, Uttar Pradesh",,https://aligarh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Alipurduar Junction, West Bengal",,https://alipurduar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Almora, Uttarakhand",,https://almora.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Alwar, Rajasthan",,https://alwar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ambarnath Shift-1, Thane, Maharashtra",,https://ofambarnath.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ambarnath Shift-2, Thane, Maharashtra",,https://ofambarnathshift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Amethi, Uttar Pradesh",,https://amethi.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Amhat, Sultanpur, Uttar Pradesh",,https://amhat.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Andal, West Bengal",,https://andal.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Anna Nagar, Thirumangalam, Chennai Region, Tamil Nadu",,https://annanagarchennai.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Araria, Bihar",,https://araria.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Army Area, Pune, Maharashtra",,https://armyareapune.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Army Cantt., Pangode, Kerala",,https://trivendrampangode.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Aruvankadu, Tamil Nadu",,https://aruvankadu.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Asansol, Kolkata, West Bengal",,https://asansol.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ashok Nagar, Tamil Nadu",,https://chennaiashoknagar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Aska, Odisha",,https://aska.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ayodhya Cantt., Uttar Pradesh",,https://faizabadcantt.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya BSF, Dholchera, Assam",,https://bsfdholchera.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya BSF Campus, Rajouri, Jammu and Kashmir",,https://bsfrajouri.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya BSF Kishanganj, Bihar",,https://bsfkishanganj.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya BSF Panbari, Assam",,https://bsfpanbari.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Baad Mathura, Uttar Pradesh",,https://mathurabaad.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Babina Cantt., Uttar Pradesh",,https://babinacantt.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bagafa, Tripura",,https://bsfbagafa.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bagalkot, Karnataka",,https://bagalkot.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bakloh Cantt., Himachal Pradesh",,https://bakloh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bakshi Ka Talab, Lucknow, Uttar Pradesh",,https://afsbakshikatalab.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Balaghat, Madhya Pradesh",,https://balaghat.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ballia, Uttar Pradesh",,https://balliya.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ballygunge Kolkata, West Bengal",,https://baligunge.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Balrampur, Uttar Pradesh",,https://balrampur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bamangachi, West Bengal",,https://bamangachi.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Banad, Jodhpur, Rajasthan",,https://banar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Banikhet, Himachal Pradesh",,https://banikhet.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Banswara, Rajasthan",,https://banswara.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Baoli, Bagpat, Uttar Pradesh",,https://baolibaghpat.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Barabanki, Uttar Pradesh",,https://barabanki.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Baran, Rajasthan",,https://baran.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bargarh, Odisha",,https://bargarh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Barimul Kendrapara, Odisha",,https://barimul.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Barkakana, Jharkhand",,https://barkakana.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Barrackpore, Air Force Stations, West Bengal",,https://afsbarrackpore.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Barrackpore (Army), West Bengal",,https://armybarrackpore.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Barwani, Madhya Pradesh",,https://badwani.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Basti Shift-1, Uttar Pradesh",,https://basti.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Basti Shift-2, Uttar Pradesh",,https://bastishift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Beawar, Rajasthan",,https://beawar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bellary, Karnataka",,https://bellary.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bengdubi, West Bengal",,https://bengdubi.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Berhampore, West Bengal",,https://berhampore.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Berhampur, Odisha",,https://berhampur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bettiah, Bihar",,https://betiah.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Betul, Madhya Pradesh",,https://betul.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhadrak, Odisha",,https://bhadrak.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhanala, Himachal Pradesh",,https://bhanala.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhandup, Maharashtra",,https://bhandup.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhandup Shift-2, Maharashtra",,https://bhandupshift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bharatpur, Rajasthan",,https://bharatpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhawanipatna, Odisha",,https://bhawanipatna.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhilwara, Rajasthan",,https://bhilwara.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhind, Madhya Pradesh",,https://bhind.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bhongir, Telangana",,https://bhongir.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bina, Madhya Pradesh",,https://bina.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Birbhum, West Bengal",,https://birbhum.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Birpur, Uttarakhand",,https://dehradunbirpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bodhan Town, Telangana",,https://bodhantown.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bolarum, Telangana",,https://bolarum.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bondamunda, Odisha",,https://bondamunda.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Boudh, Odisha",,https://boudh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bowenpally, Telangana",,https://bowenpally.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bulandshahr First-Shift, Uttar Pradesh",,https://bulandshahar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Bulandshahr Shift-2, Uttar Pradesh",,https://bulandshaharshift2.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Burdwan, West Bengal",,https://burdwan.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Burhanpur, Madhya Pradesh",,https://burhanpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya CRPF Amerigog, Assam",,https://amerigogcrpf.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya CRW Harnaut, Bihar",,https://harnaut.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Central Railway Manmad, Maharashtra",,https://manmad.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Central Railway Solapur, Maharashtra",,https://sholapur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chakradharpur, Jharkhand",,https://chakradharpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chamarajanagara, Karnataka",,https://chamrajnagar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Champhai, Mizoram",,https://champhai.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chanderi, Ashok Nagar, Madhya Pradesh",,https://chanderifatehabad.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Channapatna, Karnataka",,https://channapatna.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chatra, Jharkhand",,https://chatra.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chenani, Jammu and Kashmir",,https://chenani.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chenneerkara, Kerala",,https://chenneerkara.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chero-Salempur, Uttar Pradesh",,https://cherosalempur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chhatarpur, Madhya Pradesh",,https://chhattarpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chheoki, Prayagraj, Uttar Pradesh",,https://chheoki.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chikkmagaluru, Karnataka",,https://kadrimidri.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chikodi, Karnataka",,https://chikodi.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chittaranjan, West Bengal",,https://chittaranjanclw.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chittorgarh, Rajasthan",,https://chittorgarh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chopan, Uttar Pradesh",,https://chopan.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Chourai, Madhya Pradesh",,https://chaurai.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Churachandpur, Manipur",,https://bsfchurachandpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Churu, Rajasthan",,https://churu.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Coimbatore, Tamil nadu",,https://coimbatore.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Command Hospital, West Bengal",,https://alipore.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Coochbehar, West Bengal",,https://coochbehar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Cossipore, West Bengal",,https://cossipore.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dabra, Madhya Pradesh",,https://dabra.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dakshin Dinajpur, (Balurghat), West Bengal",,https://balurghat.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Damohi, Madhya Pradesh",,https://damoh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Danapur Cantt., Patna-First Shift, Bihar",,https://danapurcantt.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dantewada, Chhattisgarh",,https://dantewada.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Datia, Madhya Pradesh",,https://datia.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Davanagere, Bengaluru, Karnataka",,https://davangere.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Deogarh, Rajasthan",,https://deogarh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Deoli, Rajasthan",,https://deolicisf.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dewas, Madhya Pradesh",,https://dewas.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dhamtari, Chhattisgarh",,https://dhamtari.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dhana, Madhya Pradesh",,https://dhana.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dhar, Madhya Pradesh",,https://dhar.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dharamgarh, Odisha",,https://dharamgarh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dharamshala Cantt, Himachal Pradesh",,https://dharamshalacantt.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dharmapuri, Tamil Nadu",,https://dharmapuri.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dharwad, Bengaluru, Karnataka",,https://dharwad.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dhenkanal, Odisha",,https://dhenkanaltown.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dhule, Maharashtra",,https://dhule.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dindori, Madhya Pradesh",,https://dindori.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dinjan, Assam",,https://dinjan.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dipatoli, Ranchi, Jharkhand",,https://dipatoli.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Diphu, Karbi Anglong, Assam",,https://diphu.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dirang, Arunachal Pradesh",,https://dirang.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dogra Lines, Meerut Cantt., Uttar Pradesh",,https://dlmeerutcantt.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dongargarh, Chhattisgarh",,https://dungargarh.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dumka, Jharkhand",,https://dumka.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Dungarpur, Rajasthan",,https://dungarpur.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Durg, Chhattisgarh",,https://durg.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ernakulam, Kerala",,https://ernakulam.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Etah, Agra, Uttar Pradesh",,https://etah.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Etawah, Uttar Pradesh",,https://etawa.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Fort William Kolkata, West Bengal",,https://fortwilliam.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Gachibowli, Hyderabad, Telangana",,https://gachibawli.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Gajapati, Odisha",,https://gajapati.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Gajj, Bhunga, Punjab",,https://bhunga.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Gandhigram, Dindigul, Tamil Nadu",,https://gandhigram.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Ganeshkhind, Pune, Maharashtra",,https://ganeshkhind.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Gangapur City, Rajasthan",,https://gangapurcity.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
ug,,E009,Academies / Institutions,"PM SHRI Kendriya Vidyalaya Gangavathi, Karnataka",,https://gangavathi.kvs.ac.in,https://igod.gov.in/ug/E009/organizations
